"id","left","top","right","bottom","row_index","col_index","green_percent","area","gyrate","contig","enn","fwei_change_mean","flood_share","mean_dist_green"
3356,83043,445597.952,83143,445497.952,55,33,34.75,0.0496428571428571,7.29308055145023,0.247852046017184,14.3448303787844,0.0373372349817146,0.32,5.64927572011948
3357,83043,445497.952,83143,445397.952,56,33,50.25,0.1005,9.44979020500601,0.335,11.4721359549996,0.0194388000861181,0.215,1.2421545427899
3358,83043,445397.952,83143,445297.952,57,33,51.5,0.2575,19.2421341498215,0.606666666666667,25,0.0315320958433585,0.2425,2.08653137364338
3359,83043,445297.952,83143,445197.952,58,33,51,0.1275,11.6655416522557,0.335610476884463,10.5901699437495,0.0237009194354505,0.185,1.82868210045067
3360,83043,445197.952,83143,445097.952,59,33,48,0.096,16.4637644308532,0.605370726171616,10,0.0395573911833526,0.39,2.20987570591462
3361,83043,445097.952,83143,444997.952,60,33,55.25,0.184166666666667,14.7591284900362,0.488301294833958,11.1803398874989,0.0501260287679906,0.4675,0.728412852567785
3362,83043,444997.952,83143,444897.952,61,33,34,0.068,10.4143689964462,0.541757443718228,10,0.0288189778176638,0.2275,2.59253791138366
3363,83043,444897.952,83143,444797.952,62,33,24,0.0218181818181818,5.59317514202118,0.389829089565585,14.334832298748,0.0181327940952542,0.155,6.31600392249323
3364,83043,444797.952,83143,444697.952,63,33,44.75,0.0639285714285714,6.9717512061254,0.258332014976533,13.6269194503311,0.0379567260151816,0.335,1.85319482034712
3365,83043,444697.952,83143,444597.952,64,33,17.25,0.0115,4.32926394847396,0.193585858585859,12.5237184895308,-0.0273586821177742,0.0275,3.82464252818715
3366,83043,444597.952,83143,444497.952,65,33,30.75,0.0615,8.88160631202058,0.403425925925926,16.8704815926677,-0.00678641656802483,0.0825,2.1309841040409
3367,83043,444497.952,83143,444397.952,66,33,33.5,0.0478571428571429,10.9389184839948,0.341419023749851,11.3520873049944,0.00395599320945621,0.07,2.67857142857143
3368,83043,444397.952,83143,444297.952,67,33,6,0.02,5.98500637673934,0.305555555555556,41.446603773522,-0.00968410526493244,0.0125,4
3369,83043,444297.952,83143,444197.952,68,33,34.25,0.0685,7.82748834931916,0.31,11.4721359549996,0.000507783166031004,0.155,4.729874303264
3370,83043,444197.952,83143,444097.952,69,33,16,0.0266666666666667,5.81055731875317,0.303877314814815,17.5518814569155,-0.0222683822534327,0,NA
3371,83043,444097.952,83143,443997.952,70,33,20,0.0333333333333333,6.89011293812409,0.321527777777778,15.4556452758176,0.0110640940261601,0.135,5.89557351006402
3372,83043,443997.952,83143,443897.952,71,33,15.5,0.019375,2.5838964357771,0.0914351851851852,17.717122592145,0.00732872382917776,0.1075,4.90667232247286
3373,83043,443897.952,83143,443797.952,72,33,56.75,0.141875,12.3189802839463,0.548016934046346,11.3306188778075,-0.0480873272268218,0.05,2.95710678100586
3374,83043,443797.952,83143,443697.952,73,33,93.5,0.935,37.355589496891,0.898395721925134,NA,0.0797278814009769,0.845,0.22189349112426
